CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit,Station_Count
新北市,板橋區,溪城路與金門街369巷,新北市政府警察局,板橋分局,121.42829,24.98137,往樹林,50,103.0
新北市,板橋區,環漢路沙崙抽水站前,新北市政府警察局,板橋分局,121.428825,24.97892,往新莊,50,100.0
新北市,板橋區,新北環河快速道路7公里處,新北市政府警察局,板橋分局,121.428825,25.02376,往三重,70,129.0
新北市,板橋區,堤外便道1K+900,新北市政府警察局,板橋分局,121.4408,24.998,往板橋,50,119.0
新北市,板橋區,環河西路5段「歡仔園防汛陸橋」前,新北市政府警察局,板橋分局,121.4414,25.00533,往土城,50,115.0
新北市,板橋區,環河西路5段00640燈桿,新北市政府警察局,板橋分局,121.44253,25.011337,往板橋或土城,50,117.0
新北市,新北市板橋區,臺65線5K+390,新北市政府警察局,板橋分局,121.446,25.0202,往新莊,80,121.0
新北市,板橋區,臺65線快速公路5.4公里,新北市政府警察局,板橋分局,121.44752,25.018425,往土城,80,123.0
新北市,板橋區,臺65線快速公路7公里,新北市政府警察局,板橋分局,121.451645,25.006397,往新莊,80,120.0
新北市,板橋區,臺64線快速公路20.24公里,新北市政府警察局,海山分局,121.46539,25.02834,往東,60,132.0
新北市,板橋區,縣民大道3段與民生路口,新北市政府警察局,海山分局,121.47163,25.01877,往板橋,60,140.0
新北市,板橋區,文化路2段與長江路口,新北市政府警察局,海山分局,121.476,25.0342,往板橋,50,137.0
新北市,板橋區,民生路1段與三民路2段正隆巷口,新北市政府警察局,海山分局,121.47617,25.01205,往板橋,50,135.0
新北市,板橋區,華江橋下坡處,新北市政府警察局,板橋分局,121.479195,25.035868,往板橋,50,137.0
新北市,板橋區,中山路光復橋頭,新北市政府警察局,海山分局,121.48396,25.0208,往板橋,50,145.0
新北市,三重區,重新堤外道8.9公里處,新北市政府警察局,三重分局,121.46712,25.04094,往新莊,50,130.0
新北市,三重區,中山橋頭,新北市政府警察局,三重分局,121.47961,25.0615,南下,50,122.0
新北市,三重區,新北環河快速道路3.2公里處,新北市政府警察局,三重分局,121.48569,25.04718,往中和,70,133.0
新北市,三重區,新北環河快速道路新北大橋旁,新北市政府警察局,三重分局,121.486145,25.047405,往中和,70,131.0
新北市,三重區,新北環河快速道路3公里處,新北市政府警察局,三重分局,121.49302,25.051329,往蘆洲,70,124.0
新北市,三重區,集賢路42號,新北市政府警察局,三重分局,121.49335,25.087778,往蘆洲,50,101.0
新北市,三重區,環河北路3段168號前,新北市政府警察局,三重分局,121.49428,25.08842,往三重或蘆洲,50,101.0
新北市,三重區,中山高架橋上,新北市政府警察局,三重分局,121.49623,25.05448,往新莊,50,120.0
新北市,三重區,環河北路3段重陽橋下,新北市政府警察局,三重分局,121.49716,25.0851,往三重,50,100.0
新北市,三重區,環河北路2段304號,新北市政府警察局,三重分局,121.49908,25.08245,往蘆洲,50,101.0
新北市,中和區,中正路1203號前,新北市政府警察局,中和分局,121.48011,25.010181,往中山路方向,50,135.0
新北市,中和區,臺64線快速公路23公里,新北市政府警察局,中和分局,121.481735,25.010017,往西,70,135.0
新北市,中和區,中和區環河西路3段,新北市政府警察局,中和分局,121.48879,25.01107,往永和,50,132.0
新北市,新北市中和區,臺64線快速道路東向25.2k主線及錦和路匝道至28.2k,新北市政府警察局,中和分局,121.49,24.9941,往東,70,126.0
新北市,中和區,臺64線快速公路25.3公里,新北市政府警察局,中和分局,121.49166,24.994188,往東,70,126.0
新北市,中和區,中正路與中興街,新北市政府警察局,中和分局,121.50045,24.993511,往秀朗橋方向,50,120.0
新北市,新北市中和區,臺64線快速道路西向26.6k至28.2k,新北市政府警察局,中和分局,121.5228,24.9906,向西,70,107.0
新北市,永和區,新北環河高架保生路匝道處,新北市政府警察局,永和分局,121.51487,25.018326,往中和,50,128.0
新北市,永和區,環河東路2段10號,新北市政府警察局,永和分局,121.52476,25.009336,往中和或永和方向,50,118.0
新北市,新莊區,新莊區壽山路(北118線0K至1.2K),新北市政府警察局,新莊分局,121.3983,25.044,往新莊,40,101.0
新北市,新莊區,青山路1段173號前,新北市政府警察局,新莊分局,121.40076,25.03016,往新莊,50,118.0
新北市,新莊區,壽山路(北118線0K+950),新北市政府警察局,新莊分局,121.4108,25.0345,往新莊,40,121.0
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局,121.4128,25.02532,往中正路,60,124.0
新北市,新莊區,新北大道7段與鳳山街口,新北市政府警察局,新莊分局,121.41299,25.02524,往青山路,60,124.0
新北市,新北市新莊區,中正路879號,新北市政府警察局,新莊分局,121.4175,25.0258,雙向,50,126.0
新北市,新北市新莊區,中正路757號前,新北市政府警察局,新莊分局,121.4221,25.0287,往臺北或桃園),50,125.0
新北市,新莊區,環河路與17越堤道路口,新北市政府警察局,新莊分局,121.44116,25.02238,往新莊,50,122.0
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局,121.44227,25.051294,往五股,80,134.0
新北市,新莊區,臺65線快速公路1.8公里,新北市政府警察局,新莊分局,121.44227,25.051294,往板橋,80,134.0
新北市,新莊區,中環路2段臺65線高架下,新北市政府警察局,新莊分局,121.44229,25.043856,新泰路401巷29號對面,50,131.0
新北市,新莊區,中環路3段臺65線下橋墩,新北市政府警察局,新莊分局,121.44257,25.05136,往中原路,50,134.0
新北市,新北市新莊區,思源路與長青路口,新北市政府警察局,新莊分局,121.46,25.0425,往五股,50,128.0
新北市,新北市新莊區,思源路370巷口,新北市政府警察局,新莊分局,121.46,25.0517,往五股,40,130.0
新北市,新莊區,重新堤外道9.06公里處,新北市政府警察局,新莊分局,121.46546,25.04016,往三重,50,130.0
